year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1990,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13946,10.0,1.0,54.0,84.0,2.0,0.0,0.0,4.0,71.7,7.2,387.2,602.3,14.3,0.0,0.0,28.7
1990,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46059,21.0,1.0,271.0,756.0,21.0,0.0,3.0,9.0,45.6,2.2,588.4,1641.4,45.6,0.0,6.5,19.5
1990,72,143.0,Peoria,10,Central,Mostly Urban,14.6,183155,1131.0,108.0,2718.0,7546.0,420.0,5.0,360.0,142.0,617.5,59.0,1484.0,4120.0,229.3,2.7,196.6,77.5
1990,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21420,40.0,2.0,122.0,291.0,14.0,1.0,1.0,7.0,186.7,9.3,569.6,1358.5,65.4,4.7,4.7,32.7
1990,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15550,13.0,2.0,83.0,183.0,13.0,0.0,2.0,3.0,83.6,12.9,533.8,1176.8,83.6,0.0,12.9,19.3
1990,75,149.0,Pike,8,Central,Mostly Rural,72.3,17551,1.0,0.0,66.0,179.0,13.0,2.0,0.0,2.0,5.7,0.0,376.0,1019.9,74.1,11.4,0.0,11.4
1990,76,151.0,Pope,1,Southern,Completely Rural,100.0,4356,3.0,0.0,15.0,11.0,1.0,0.0,0.0,0.0,68.9,0.0,344.4,252.5,23.0,0.0,0.0,0.0
1990,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7519,9.0,1.0,6.0,13.0,5.0,0.0,0.0,1.0,119.7,13.3,79.8,172.9,66.5,0.0,0.0,13.3
1990,78,155.0,Putnam,10,Central,Completely Rural,100.0,5740,1.0,0.0,15.0,20.0,0.0,0.0,0.0,1.0,17.4,0.0,261.3,348.4,0.0,0.0,0.0,17.4
1990,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34500,28.0,3.0,134.0,307.0,11.0,0.0,0.0,2.0,81.2,8.7,388.4,889.9,31.9,0.0,0.0,5.8
1990,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16512,13.0,2.0,147.0,331.0,14.0,0.0,0.0,6.0,78.7,12.1,890.3,2004.6,84.8,0.0,0.0,36.3
1990,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148688,456.0,48.0,1290.0,4654.0,171.0,1.0,120.0,78.0,306.7,32.3,867.6,3130.0,115.0,0.7,80.7,52.5
1990,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262628,2016.0,79.0,2921.0,6409.0,1722.0,62.0,826.0,159.0,767.6,30.1,1112.2,2440.3,655.7,23.6,314.5,60.5
1990,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26501,29.0,3.0,181.0,529.0,38.0,1.0,1.0,10.0,109.4,11.3,683.0,1996.2,143.4,3.8,3.8,37.7
1990,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,178688,867.0,88.0,2279.0,5947.0,356.0,12.0,227.0,132.0,485.2,49.2,1275.4,3328.1,199.2,6.7,127.0,73.9
1990,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7502,2.0,2.0,22.0,57.0,0.0,0.0,0.0,0.0,26.7,26.7,293.3,759.8,0.0,0.0,0.0,0.0
1990,86,171.0,Scott,7,Central,Completely Rural,100.0,5633,1.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,17.8,0.0,213.0,195.3,0.0,0.0,0.0,0.0
1990,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22300,3.0,0.0,63.0,127.0,17.0,0.0,1.0,0.0,13.5,0.0,282.5,569.5,76.2,0.0,4.5,0.0
1990,88,175.0,Stark,10,Central,Completely Rural,100.0,6541,5.0,0.0,17.0,45.0,2.0,0.0,0.0,2.0,76.4,0.0,259.9,688.0,30.6,0.0,0.0,30.6
1990,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48118,170.0,6.0,237.0,1204.0,64.0,0.0,20.0,9.0,353.3,12.5,492.5,2502.2,133.0,0.0,41.6,18.7
1990,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,123887,90.0,29.0,638.0,2321.0,99.0,2.0,23.0,30.0,72.6,23.4,515.0,1873.5,79.9,1.6,18.6,24.2
1990,91,181.0,Union,1,Southern,Mostly Rural,65.9,17609,11.0,4.0,45.0,188.0,12.0,0.0,1.0,2.0,62.5,22.7,255.6,1067.6,68.1,0.0,5.7,11.4
1990,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,88155,307.0,29.0,962.0,2526.0,144.0,2.0,81.0,62.0,348.3,32.9,1091.3,2865.4,163.3,2.3,91.9,70.3
1990,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13106,16.0,0.0,92.0,206.0,12.0,1.0,1.0,0.0,122.1,0.0,702.0,1571.8,91.6,7.6,7.6,0.0
1990,94,187.0,Warren,9,Central,Mostly Urban,45.5,19160,15.0,1.0,118.0,413.0,18.0,0.0,2.0,5.0,78.3,5.2,615.9,2155.5,93.9,0.0,10.4,26.1
1990,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14963,5.0,3.0,84.0,103.0,3.0,0.0,0.0,0.0,33.4,20.0,561.4,688.4,20.0,0.0,0.0,0.0
1990,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17217,4.0,0.0,62.0,132.0,12.0,0.0,0.0,0.0,23.2,0.0,360.1,766.7,69.7,0.0,0.0,0.0
1990,97,193.0,White,2,Southern,Mostly Rural,62.0,16481,4.0,0.0,55.0,143.0,7.0,0.0,0.0,1.0,24.3,0.0,333.7,867.7,42.5,0.0,0.0,6.1
1990,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60156,52.0,11.0,438.0,1258.0,27.0,1.0,13.0,22.0,86.4,18.3,728.1,2091.2,44.9,1.7,21.6,36.6
1990,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,359459,1102.0,157.0,2903.0,10129.0,1525.0,35.0,378.0,129.0,306.6,43.7,807.6,2817.8,424.2,9.7,105.2,35.9
1990,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57715,90.0,23.0,461.0,1309.0,72.0,0.0,16.0,13.0,155.9,39.9,798.8,2268.0,124.8,0.0,27.7,22.5
1990,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,253721,1059.0,35.0,4411.0,12283.0,785.0,19.0,535.0,235.0,417.4,13.8,1738.5,4841.1,309.4,7.5,210.9,92.6
1990,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32817,16.0,0.0,75.0,185.0,6.0,0.0,1.0,4.0,48.8,0.0,228.5,563.7,18.3,0.0,3.0,12.2
1991,1,1.0,Adams,8,Central,Mostly Urban,32.6,66689,106.0,7.0,501.0,1569.0,63.0,2.0,14.0,41.0,158.9,10.5,751.2,2352.7,94.5,3.0,21.0,61.5
1991,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10518,124.0,5.0,96.0,342.0,13.0,2.0,16.0,6.0,1178.9,47.5,912.7,3251.6,123.6,19.0,152.1,57.0
1991,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15165,8.0,1.0,115.0,202.0,13.0,0.0,4.0,5.0,52.8,6.6,758.3,1332.0,85.7,0.0,26.4,33.0
1991,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,31810,21.0,12.0,148.0,704.0,39.0,0.0,5.0,23.0,66.0,37.7,465.3,2213.1,122.6,0.0,15.7,72.3
1991,5,9.0,Brown,8,Central,Mostly Urban,41.1,6171,2.0,0.0,43.0,47.0,3.0,0.0,0.0,0.0,32.4,0.0,696.8,761.6,48.6,0.0,0.0,0.0
1991,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35723,13.0,0.0,57.0,384.0,18.0,1.0,1.0,12.0,36.4,0.0,159.6,1074.9,50.4,2.8,2.8,33.6
1991,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5311,0.0,0.0,22.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,414.2,320.1,37.7,0.0,0.0,0.0
1991,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16646,7.0,2.0,57.0,194.0,9.0,0.0,0.0,1.0,42.1,12.0,342.4,1165.4,54.1,0.0,0.0,6.0
1991,9,17.0,Cass,8,Central,Mostly Rural,52.1,13511,4.0,2.0,21.0,126.0,8.0,0.0,1.0,2.0,29.6,14.8,155.4,932.6,59.2,0.0,7.4,14.8
1991,10,19.0,Champaign,6,Central,Mostly Urban,12.7,175468,651.0,52.0,2540.0,7474.0,439.0,8.0,261.0,132.0,371.0,29.6,1447.6,4259.5,250.2,4.6,148.7,75.2
1991,11,21.0,Christian,4,Central,Mostly Urban,43.5,35039,16.0,0.0,96.0,268.0,17.0,0.0,1.0,1.0,45.7,0.0,274.0,764.9,48.5,0.0,2.9,2.9
1991,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15943,5.0,1.0,95.0,162.0,13.0,0.0,1.0,9.0,31.4,6.3,595.9,1016.1,81.5,0.0,6.3,56.5
1991,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14550,9.0,5.0,88.0,157.0,5.0,0.0,2.0,1.0,61.9,34.4,604.8,1079.0,34.4,0.0,13.7,6.9
1991,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,34029,15.0,0.0,86.0,282.0,14.0,0.0,2.0,2.0,44.1,0.0,252.7,828.7,41.1,0.0,5.9,5.9
1991,15,29.0,Coles,5,Central,Mostly Urban,24.3,51895,41.0,4.0,261.0,738.0,39.0,2.0,12.0,9.0,79.0,7.7,502.9,1422.1,75.2,3.9,23.1,17.3
1991,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5149050,46646.0,2961.0,72284.0,208091.0,62012.0,1011.0,47082.0,3832.0,905.9,57.5,1403.8,4041.3,1204.3,19.6,914.4,74.4
1991,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20046,19.0,3.0,64.0,222.0,8.0,0.0,0.0,1.0,94.8,15.0,319.3,1107.5,39.9,0.0,0.0,5.0
1991,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10773,6.0,0.0,19.0,139.0,4.0,1.0,1.0,1.0,55.7,0.0,176.4,1290.3,37.1,9.3,9.3,9.3
1991,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,79564,102.0,9.0,513.0,2495.0,86.0,2.0,20.0,28.0,128.2,11.3,644.8,3135.8,108.1,2.5,25.1,35.2
1991,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16613,29.0,5.0,198.0,509.0,17.0,0.0,6.0,2.0,174.6,30.1,1191.8,3063.9,102.3,0.0,36.1,12.0
1991,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19457,9.0,4.0,80.0,150.0,15.0,0.0,2.0,2.0,46.3,20.6,411.2,770.9,77.1,0.0,10.3,10.3
1991,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,801291,659.0,163.0,4506.0,21405.0,1686.0,16.0,232.0,112.0,82.2,20.3,562.3,2671.3,210.4,2.0,29.0,14.0
1991,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19496,25.0,2.0,109.0,383.0,23.0,0.0,2.0,12.0,128.2,10.3,559.1,1964.5,118.0,0.0,10.3,61.6
1991,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7400,1.0,0.0,7.0,36.0,6.0,0.0,0.0,0.0,13.5,0.0,94.6,486.5,81.1,0.0,0.0,0.0
1991,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31945,20.0,6.0,196.0,714.0,37.0,0.0,11.0,9.0,62.6,18.8,613.6,2235.1,115.8,0.0,34.4,28.2
1991,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20743,2.0,0.0,68.0,160.0,13.0,0.0,0.0,0.0,9.6,0.0,327.8,771.3,62.7,0.0,0.0,0.0
1991,27,53.0,Ford,11,Central,Mostly Urban,41.8,14063,8.0,6.0,126.0,168.0,13.0,0.0,2.0,3.0,56.9,42.7,896.0,1194.6,92.4,0.0,14.2,21.3
1991,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40048,30.0,0.0,66.0,190.0,9.0,0.0,7.0,3.0,74.9,0.0,164.8,474.4,22.5,0.0,17.5,7.5
1991,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38186,33.0,4.0,297.0,747.0,21.0,0.0,6.0,17.0,86.4,10.5,777.8,1956.2,55.0,0.0,15.7,44.5
1991,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6787,0.0,1.0,19.0,35.0,1.0,0.0,0.0,2.0,0.0,14.7,279.9,515.7,14.7,0.0,0.0,29.5
1991,31,61.0,Greene,7,Central,Mostly Rural,70.8,15156,11.0,3.0,132.0,163.0,3.0,0.0,2.0,11.0,72.6,19.8,870.9,1075.5,19.8,0.0,13.2,72.6
1991,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,33255,23.0,8.0,148.0,737.0,37.0,1.0,8.0,12.0,69.2,24.1,445.0,2216.2,111.3,3.0,24.1,36.1
1991,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8478,6.0,0.0,46.0,54.0,6.0,0.0,0.0,0.0,70.8,0.0,542.6,636.9,70.8,0.0,0.0,0.0
1991,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21319,14.0,1.0,78.0,197.0,12.0,0.0,0.0,5.0,65.7,4.7,365.9,924.1,56.3,0.0,0.0,23.5
1991,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5117,2.0,0.0,12.0,31.0,3.0,0.0,0.0,0.0,39.1,0.0,234.5,605.8,58.6,0.0,0.0,0.0
1991,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8087,0.0,0.0,3.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,37.1,741.9,24.7,0.0,0.0,0.0
1991,37,73.0,Henry,14,Central,Mostly Rural,50.3,50971,26.0,8.0,263.0,821.0,34.0,0.0,0.0,7.0,51.0,15.7,516.0,1610.7,66.7,0.0,0.0,13.7
1991,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30919,20.0,5.0,145.0,249.0,23.0,0.0,2.0,1.0,64.7,16.2,469.0,805.3,74.4,0.0,6.5,3.2
1991,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60699,194.0,20.0,1135.0,2898.0,122.0,5.0,83.0,29.0,319.6,32.9,1869.9,4774.4,201.0,8.2,136.7,47.8
1991,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10563,5.0,0.0,39.0,120.0,5.0,1.0,0.0,0.0,47.3,0.0,369.2,1136.0,47.3,9.5,0.0,0.0
1991,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37154,128.0,12.0,695.0,1142.0,83.0,2.0,45.0,15.0,344.5,32.3,1870.6,3073.7,223.4,5.4,121.1,40.4
1991,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20780,7.0,4.0,162.0,415.0,8.0,0.0,3.0,9.0,33.7,19.2,779.6,1997.1,38.5,0.0,14.4,43.3
1991,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22008,36.0,8.0,77.0,333.0,19.0,0.0,0.0,3.0,163.6,36.4,349.9,1513.1,86.3,0.0,0.0,13.6
1991,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11463,2.0,0.0,5.0,11.0,1.0,0.0,1.0,0.0,17.4,0.0,43.6,96.0,8.7,0.0,8.7,0.0
1991,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,325727,964.0,127.0,3840.0,11327.0,799.0,20.0,494.0,190.0,296.0,39.0,1178.9,3477.5,245.3,6.1,151.7,58.3
1991,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,97598,515.0,66.0,1678.0,3689.0,464.0,12.0,249.0,112.0,527.7,67.6,1719.3,3779.8,475.4,12.3,255.1,114.8
1991,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,40290,28.0,11.0,312.0,806.0,35.0,0.0,8.0,2.0,69.5,27.3,774.4,2000.5,86.9,0.0,19.9,5.0
1991,48,95.0,Knox,9,Central,Mostly Urban,24.3,56412,58.0,12.0,534.0,1597.0,91.0,1.0,32.0,28.0,102.8,21.3,946.6,2831.0,161.3,1.8,56.7,49.6
1991,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,532119,816.0,81.0,3712.0,15400.0,1121.0,16.0,458.0,193.0,153.3,15.2,697.6,2894.1,210.7,3.0,86.1,36.3
1991,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107553,92.0,12.0,534.0,2244.0,140.0,0.0,13.0,27.0,85.5,11.2,496.5,2086.4,130.2,0.0,12.1,25.1
1991,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16025,9.0,0.0,42.0,180.0,6.0,0.0,0.0,0.0,56.2,0.0,262.1,1123.2,37.4,0.0,0.0,0.0
1991,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34711,28.0,5.0,168.0,621.0,11.0,0.0,2.0,8.0,80.7,14.4,484.0,1789.1,31.7,0.0,5.8,23.0
1991,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39086,45.0,4.0,168.0,775.0,61.0,1.0,1.0,11.0,115.1,10.2,429.8,1982.8,156.1,2.6,2.6,28.1
1991,54,107.0,Logan,11,Central,Mostly Urban,39.9,30726,30.0,6.0,198.0,700.0,34.0,0.0,8.0,8.0,97.6,19.5,644.4,2278.2,110.7,0.0,26.0,26.0
1991,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35133,17.0,5.0,201.0,1106.0,17.0,0.0,11.0,17.0,48.4,14.2,572.1,3148.0,48.4,0.0,31.3,48.4
1991,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,193390,94.0,28.0,791.0,3707.0,179.0,1.0,10.0,43.0,48.6,14.5,409.0,1916.9,92.6,0.5,5.2,22.2
1991,57,113.0,McLean,11,Central,Mostly Urban,16.5,132200,287.0,22.0,1267.0,3980.0,164.0,3.0,77.0,86.0,217.1,16.6,958.4,3010.6,124.1,2.3,58.2,65.1
1991,58,115.0,Macon,6,Central,Mostly Urban,15.3,117984,496.0,43.0,1276.0,3980.0,160.0,6.0,175.0,107.0,420.4,36.4,1081.5,3373.3,135.6,5.1,148.3,90.7
1991,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47897,33.0,5.0,155.0,398.0,27.0,1.0,4.0,10.0,68.9,10.4,323.6,830.9,56.4,2.1,8.4,20.9
1991,60,119.0,Madison,3,Southern,Mostly Urban,13.3,251778,394.0,112.0,2422.0,7197.0,552.0,10.0,192.0,116.0,156.5,44.5,962.0,2858.5,219.2,4.0,76.3,46.1
1991,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41571,106.0,8.0,464.0,1265.0,59.0,0.0,17.0,18.0,255.0,19.2,1116.2,3043.0,141.9,0.0,40.9,43.3
1991,62,123.0,Marshall,10,Central,Completely Rural,100.0,12840,10.0,1.0,50.0,72.0,6.0,0.0,0.0,1.0,77.9,7.8,389.4,560.7,46.7,0.0,0.0,7.8
1991,63,125.0,Mason,8,Central,Mostly Rural,77.5,16353,11.0,1.0,49.0,146.0,4.0,0.0,1.0,10.0,67.3,6.1,299.6,892.8,24.5,0.0,6.1,61.2
1991,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14784,23.0,0.0,116.0,328.0,28.0,2.0,4.0,11.0,155.6,0.0,784.6,2218.6,189.4,13.5,27.1,74.4
1991,65,129.0,Menard,8,Central,Mostly Rural,75.7,11229,4.0,0.0,29.0,30.0,0.0,0.0,0.0,1.0,35.6,0.0,258.3,267.2,0.0,0.0,0.0,8.9
1991,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17219,8.0,1.0,61.0,97.0,6.0,0.0,0.0,0.0,46.5,5.8,354.3,563.3,34.8,0.0,0.0,0.0
1991,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,22994,17.0,2.0,159.0,280.0,21.0,1.0,4.0,9.0,73.9,8.7,691.5,1217.7,91.3,4.3,17.4,39.1
1991,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30687,9.0,1.0,132.0,272.0,20.0,1.0,3.0,1.0,29.3,3.3,430.1,886.4,65.2,3.3,9.8,3.3
1991,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36582,87.0,13.0,490.0,2072.0,33.0,0.0,20.0,14.0,237.8,35.5,1339.5,5664.0,90.2,0.0,54.7,38.3
1991,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13909,4.0,0.0,28.0,73.0,1.0,0.0,0.0,0.0,28.8,0.0,201.3,524.8,7.2,0.0,0.0,0.0
1991,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,46892,24.0,8.0,125.0,790.0,34.0,0.0,0.0,10.0,51.2,17.1,266.6,1684.7,72.5,0.0,0.0,21.3
1991,72,143.0,Peoria,10,Central,Mostly Urban,14.6,184365,1227.0,99.0,3036.0,7415.0,427.0,18.0,510.0,157.0,665.5,53.7,1646.7,4021.9,231.6,9.8,276.6,85.2
1991,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21388,23.0,3.0,113.0,264.0,16.0,2.0,3.0,7.0,107.5,14.0,528.3,1234.3,74.8,9.4,14.0,32.7
1991,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15602,21.0,0.0,83.0,252.0,9.0,0.0,1.0,2.0,134.6,0.0,532.0,1615.2,57.7,0.0,6.4,12.8
1991,75,149.0,Pike,8,Central,Mostly Rural,72.3,17459,4.0,1.0,43.0,156.0,11.0,0.0,0.0,1.0,22.9,5.7,246.3,893.5,63.0,0.0,0.0,5.7
1991,76,151.0,Pope,1,Southern,Completely Rural,100.0,4404,3.0,2.0,14.0,55.0,4.0,0.0,0.0,0.0,68.1,45.4,317.9,1248.9,90.8,0.0,0.0,0.0
1991,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7463,11.0,0.0,4.0,17.0,1.0,0.0,3.0,0.0,147.4,0.0,53.6,227.8,13.4,0.0,40.2,0.0
1991,78,155.0,Putnam,10,Central,Completely Rural,100.0,5777,0.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,242.3,242.3,0.0,0.0,0.0,17.3
1991,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34457,32.0,4.0,201.0,338.0,34.0,1.0,4.0,8.0,92.9,11.6,583.3,980.9,98.7,2.9,11.6,23.2
1991,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16556,22.0,0.0,97.0,305.0,16.0,0.0,1.0,3.0,132.9,0.0,585.9,1842.2,96.6,0.0,6.0,18.1
1991,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,149563,538.0,24.0,1442.0,4860.0,182.0,7.0,147.0,108.0,359.7,16.0,964.1,3249.5,121.7,4.7,98.3,72.2
1991,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,261785,1940.0,81.0,3266.0,6523.0,1736.0,81.0,694.0,188.0,741.1,30.9,1247.6,2491.7,663.1,30.9,265.1,71.8
1991,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26479,18.0,5.0,153.0,415.0,30.0,2.0,4.0,2.0,68.0,18.9,577.8,1567.3,113.3,7.6,15.1,7.6
1991,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,181315,880.0,90.0,2958.0,6953.0,461.0,10.0,338.0,123.0,485.3,49.6,1631.4,3834.8,254.3,5.5,186.4,67.8
1991,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7515,2.0,0.0,10.0,82.0,1.0,0.0,0.0,0.0,26.6,0.0,133.1,1091.2,13.3,0.0,0.0,0.0
1991,86,171.0,Scott,7,Central,Completely Rural,100.0,5573,1.0,2.0,17.0,14.0,2.0,0.0,0.0,0.0,17.9,35.9,305.0,251.2,35.9,0.0,0.0,0.0
1991,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22373,9.0,0.0,68.0,149.0,14.0,0.0,1.0,1.0,40.2,0.0,303.9,666.0,62.6,0.0,4.5,4.5
1991,88,175.0,Stark,10,Central,Completely Rural,100.0,6460,2.0,1.0,55.0,58.0,5.0,0.0,1.0,1.0,31.0,15.5,851.4,897.8,77.4,0.0,15.5,15.5
1991,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48255,109.0,14.0,283.0,1407.0,44.0,1.0,22.0,10.0,225.9,29.0,586.5,2915.8,91.2,2.1,45.6,20.7
1991,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,124456,106.0,21.0,720.0,2187.0,115.0,2.0,15.0,29.0,85.2,16.9,578.5,1757.2,92.4,1.6,12.1,23.3
1991,91,181.0,Union,1,Southern,Mostly Rural,65.9,17699,21.0,4.0,25.0,197.0,16.0,0.0,1.0,6.0,118.7,22.6,141.3,1113.1,90.4,0.0,5.7,33.9
1991,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,87986,344.0,34.0,1088.0,2809.0,154.0,0.0,84.0,65.0,391.0,38.6,1236.6,3192.6,175.0,0.0,95.5,73.9
1991,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13169,8.0,1.0,73.0,230.0,5.0,0.0,1.0,0.0,60.7,7.6,554.3,1746.5,38.0,0.0,7.6,0.0
1991,94,187.0,Warren,9,Central,Mostly Urban,45.5,19223,17.0,5.0,157.0,381.0,17.0,0.0,2.0,4.0,88.4,26.0,816.7,1982.0,88.4,0.0,10.4,20.8
1991,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14860,2.0,2.0,76.0,149.0,8.0,0.0,0.0,0.0,13.5,13.5,511.4,1002.7,53.8,0.0,0.0,0.0
1991,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17022,16.0,1.0,87.0,152.0,15.0,0.0,0.0,2.0,94.0,5.9,511.1,893.0,88.1,0.0,0.0,11.7
1991,97,193.0,White,2,Southern,Mostly Rural,62.0,16359,14.0,1.0,70.0,143.0,15.0,0.0,1.0,0.0,85.6,6.1,427.9,874.1,91.7,0.0,6.1,0.0
1991,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60583,61.0,11.0,495.0,1375.0,54.0,0.0,13.0,22.0,100.7,18.2,817.1,2269.6,89.1,0.0,21.5,36.3
1991,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,367887,914.0,109.0,3181.0,9952.0,1379.0,30.0,397.0,138.0,248.4,29.6,864.7,2705.2,374.8,8.2,107.9,37.5
1991,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57879,90.0,11.0,491.0,1255.0,97.0,2.0,21.0,21.0,155.5,19.0,848.3,2168.3,167.6,3.5,36.3,36.3
1991,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,258085,1189.0,57.0,4906.0,12224.0,1540.0,15.0,605.0,237.0,460.7,22.1,1900.9,4736.4,596.7,5.8,234.4,91.8
1991,102,203.0,Woodford,11,Central,Mostly Rural,54.9,33379,16.0,3.0,68.0,213.0,19.0,0.0,0.0,6.0,47.9,9.0,203.7,638.1,56.9,0.0,0.0,18.0
1992,1,1.0,Adams,8,Central,Mostly Urban,32.6,66920,105.0,14.0,575.0,1749.0,57.0,1.0,17.0,25.0,156.9,20.9,859.2,2613.6,85.2,1.5,25.4,37.4
1992,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10452,121.0,6.0,111.0,407.0,20.0,2.0,19.0,6.0,1157.7,57.4,1062.0,3894.0,191.4,19.1,181.8,57.4
1992,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15251,8.0,2.0,142.0,196.0,11.0,3.0,3.0,0.0,52.5,13.1,931.1,1285.2,72.1,19.7,19.7,0.0
